timestamp,interface ,inbound_mbps,outbound_mbps,status
2026-01-26 11:17:23,OpenVPN Wintun,0.00000000,0.00000000,NORMAL
2026-01-26 11:17:23,Ethernet 3,0.00000000,0.00000000,NORMAL
2026-01-26 11:17:23,Ethernet 4,0.00000000,0.00000000,NORMAL
2026-01-26 11:17:23,Ethernet 5,0.00000000,0.00000000,NORMAL
2026-01-26 11:17:23,Ethernet 6,0.00000000,0.00000000,NORMAL
2026-01-26 11:17:23,OpenVPN TAP-Windows6,0.00000000,0.00000000,NORMAL
2026-01-26 11:17:23,OpenVPN Data Channel Offload,0.00000000,0.00000000,NORMAL
2026-01-26 11:17:23,Local Area Connection* 1,0.00000000,0.00000000,NORMAL
2026-01-26 11:17:23,Local Area Connection* 2,0.00000000,0.00000000,NORMAL
2026-01-26 11:17:23,Wi-Fi,0.00000000,0.00000000,NORMAL
2026-01-26 11:17:23,Loopback Pseudo-Interface 1,0.00000000,0.00000000,NORMAL
2026-01-26 11:17:28,OpenVPN Wintun,0.00000000,0.00000000,NORMAL
2026-01-26 11:17:28,Ethernet 3,0.00000000,0.00000000,NORMAL
2026-01-26 11:17:28,Ethernet 4,0.00000000,0.00000000,NORMAL
2026-01-26 11:17:28,Ethernet 5,0.00000000,0.00000000,NORMAL
2026-01-26 11:17:28,Ethernet 6,0.00000000,0.00000000,NORMAL
2026-01-26 11:17:28,OpenVPN TAP-Windows6,0.00000000,0.00000000,NORMAL
2026-01-26 11:17:28,OpenVPN Data Channel Offload,0.00000000,0.00000000,NORMAL
2026-01-26 11:17:28,Local Area Connection* 1,0.00000000,0.00000000,NORMAL
2026-01-26 11:17:28,Local Area Connection* 2,0.00000000,0.00000000,NORMAL
2026-01-26 11:17:28,Wi-Fi,2.85687166,0.11920917,NORMAL
2026-01-26 11:17:28,Loopback Pseudo-Interface 1,0.00000000,0.00000000,NORMAL
2026-01-26 11:17:33,Wi-Fi,3.26187464,0.06298819,NORMAL
2026-01-26 11:17:38,Wi-Fi,4.99215734,0.11034079,NORMAL
2026-01-26 11:17:44,Wi-Fi,4.73286427,0.06847175,NORMAL
2026-01-26 11:17:49,Wi-Fi,4.74220329,0.07206127,NORMAL
2026-01-26 11:17:54,Wi-Fi,2.70021991,0.06630922,NORMAL
2026-01-26 11:17:59,Wi-Fi,2.30717862,0.06093999,NORMAL
2026-01-26 11:18:04,Wi-Fi,3.44104901,0.07211018,NORMAL
2026-01-26 11:18:09,Wi-Fi,3.96741627,0.06071183,NORMAL
2026-01-26 11:18:14,Wi-Fi,2.93684350,0.04973474,NORMAL
2026-01-26 11:18:19,Wi-Fi,2.89434071,0.06502102,NORMAL
2026-01-26 11:18:24,Wi-Fi,2.86628859,0.05786695,NORMAL
2026-01-26 11:18:29,Wi-Fi,2.84416296,0.06488244,NORMAL
2026-01-26 11:18:34,Wi-Fi,3.74761594,0.06085218,NORMAL
2026-01-26 11:18:39,Wi-Fi,4.27361315,0.06175210,NORMAL
2026-01-26 11:18:44,Wi-Fi,7.09214630,0.08700906,NORMAL
2026-01-26 11:18:49,Wi-Fi,2.07466779,0.04286493,NORMAL
2026-01-26 11:18:54,Wi-Fi,0.03665782,0.02311847,NORMAL
2026-01-26 11:18:59,Wi-Fi,0.00161461,0.00177228,NORMAL
2026-01-26 11:19:04,Wi-Fi,0.05057304,0.00940577,NORMAL
2026-01-26 11:44:19,OpenVPN Wintun,0.00000000,0.00000000,NORMAL
2026-01-26 11:44:19,Ethernet 3,0.00000000,0.00000000,NORMAL
2026-01-26 11:44:19,Ethernet 4,0.00000000,0.00000000,NORMAL
2026-01-26 11:44:19,Ethernet 5,0.00000000,0.00000000,NORMAL
2026-01-26 11:44:19,Ethernet 6,0.00000000,0.00000000,NORMAL
2026-01-26 11:44:19,OpenVPN TAP-Windows6,0.00000000,0.00000000,NORMAL
2026-01-26 11:44:19,OpenVPN Data Channel Offload,0.00000000,0.00000000,NORMAL
2026-01-26 11:44:19,Local Area Connection* 1,0.00000000,0.00000000,NORMAL
2026-01-26 11:44:19,Local Area Connection* 2,0.00000000,0.00000000,NORMAL
2026-01-26 11:44:19,Wi-Fi,0.00000000,0.00000000,NORMAL
2026-01-26 11:44:19,Loopback Pseudo-Interface 1,0.00000000,0.00000000,NORMAL
2026-01-26 11:44:24,OpenVPN Wintun,0.00000000,0.00000000,NORMAL
2026-01-26 11:44:24,Ethernet 3,0.00000000,0.00000000,NORMAL
2026-01-26 11:44:24,Ethernet 4,0.00000000,0.00000000,NORMAL
2026-01-26 11:44:24,Ethernet 5,0.00000000,0.00000000,NORMAL
2026-01-26 11:44:24,Ethernet 6,0.00000000,0.00000000,NORMAL
2026-01-26 11:44:24,OpenVPN TAP-Windows6,0.00000000,0.00000000,NORMAL
2026-01-26 11:44:24,OpenVPN Data Channel Offload,0.00000000,0.00000000,NORMAL
2026-01-26 11:44:24,Local Area Connection* 1,0.00000000,0.00000000,NORMAL
2026-01-26 11:44:24,Local Area Connection* 2,0.00000000,0.00000000,NORMAL
2026-01-26 11:44:24,Wi-Fi,0.00036189,0.00031172,NORMAL
2026-01-26 11:44:24,Loopback Pseudo-Interface 1,0.00000000,0.00000000,NORMAL
2026-01-26 11:44:29,Wi-Fi,0.00060337,0.00076558,NORMAL
2026-01-26 11:44:34,Wi-Fi,0.01122965,0.00293423,NORMAL
2026-01-26 11:44:39,Wi-Fi,0.00089769,0.00090986,NORMAL
2026-01-26 11:44:44,Wi-Fi,0.00286497,0.00149925,NORMAL
2026-01-26 11:44:49,Wi-Fi,0.06120411,0.01815993,NORMAL
2026-01-26 11:44:54,Wi-Fi,0.00032494,0.00029154,NORMAL
2026-01-26 11:44:59,Wi-Fi,0.00144391,0.00203605,NORMAL
2026-01-26 11:45:04,Wi-Fi,0.00907368,0.00492098,NORMAL
2026-01-26 11:45:09,Wi-Fi,0.01839727,0.01989407,NORMAL
2026-01-26 11:45:14,Wi-Fi,0.00053147,0.00048439,NORMAL
2026-01-26 11:45:19,Wi-Fi,0.03276636,0.00729206,NORMAL
2026-01-26 11:45:24,Wi-Fi,0.00039264,0.00049004,NORMAL
2026-01-26 11:45:29,Wi-Fi,0.00110662,0.00283713,NORMAL
2026-01-26 11:45:34,Wi-Fi,0.18316095,0.02355500,NORMAL
2026-01-26 11:45:39,Wi-Fi,0.38533537,0.05634244,NORMAL
2026-01-26 11:45:44,Wi-Fi,0.03809464,0.02172609,NORMAL
2026-01-26 11:45:49,Wi-Fi,0.05854521,0.01036018,NORMAL
2026-01-26 11:45:54,Wi-Fi,0.03866413,0.01602591,NORMAL
2026-01-26 11:45:59,Wi-Fi,0.01847231,0.00668793,NORMAL
2026-01-26 11:46:04,Wi-Fi,0.04808227,0.01301477,NORMAL
2026-01-26 11:46:09,Wi-Fi,0.02508987,0.03587129,NORMAL
2026-01-26 11:46:14,Wi-Fi,0.19954453,0.01577778,NORMAL
2026-01-26 11:46:19,Wi-Fi,0.03372478,0.00803274,NORMAL
2026-01-26 11:46:24,Wi-Fi,0.00982973,0.01053120,NORMAL
2026-01-26 11:46:29,Wi-Fi,0.01398608,0.37009208,NORMAL
2026-01-26 11:46:34,Wi-Fi,0.01764204,0.01052093,NORMAL
2026-01-26 11:46:39,Wi-Fi,0.08095635,0.01507485,NORMAL
2026-01-26 11:46:45,Wi-Fi,0.09446416,0.01968858,NORMAL
2026-01-26 11:46:50,Wi-Fi,0.13494812,0.01660244,NORMAL
2026-01-26 11:46:55,Wi-Fi,0.02309680,0.00333629,NORMAL
2026-01-26 11:47:00,Wi-Fi,0.07020828,0.01053733,NORMAL
2026-01-26 11:47:05,Wi-Fi,0.15870923,0.02285950,NORMAL
2026-01-26 11:47:10,Wi-Fi,0.13906543,0.01877741,NORMAL
2026-01-26 11:47:15,Wi-Fi,0.14301520,0.02354956,NORMAL
2026-01-26 11:47:20,Wi-Fi,0.10749321,0.02045402,NORMAL
2026-01-26 11:47:25,Wi-Fi,0.06064967,0.00758007,NORMAL
2026-01-26 11:47:30,Wi-Fi,0.04400820,0.00851184,NORMAL
2026-01-26 11:47:35,Wi-Fi,0.06555807,0.00924954,NORMAL
2026-01-26 11:47:40,Wi-Fi,0.03533540,0.00533356,NORMAL
2026-01-26 11:47:45,Wi-Fi,0.04197582,0.01393560,NORMAL
2026-01-26 11:47:50,Wi-Fi,0.08732140,0.01603689,NORMAL
2026-01-26 11:47:55,Wi-Fi,0.08983703,0.01185922,NORMAL
2026-01-26 11:48:00,Wi-Fi,0.05213974,0.01201462,NORMAL
2026-01-26 11:48:05,Wi-Fi,0.05678403,0.01323867,NORMAL
2026-01-26 11:48:10,Wi-Fi,0.00402580,0.00406385,NORMAL
2026-01-26 11:48:15,Wi-Fi,0.05566057,0.01592321,NORMAL
2026-01-26 11:48:20,Wi-Fi,0.11358179,0.01996400,NORMAL
2026-01-26 11:48:25,Wi-Fi,0.12632177,0.01444207,NORMAL
2026-01-26 11:48:30,Wi-Fi,0.15481948,0.01381853,NORMAL
2026-01-26 11:48:35,Wi-Fi,0.04699611,0.01161148,NORMAL
2026-01-26 11:48:40,Wi-Fi,0.15207679,0.01308026,NORMAL
2026-01-26 11:48:45,Wi-Fi,0.14750303,0.03571612,NORMAL
2026-01-26 11:48:50,Wi-Fi,0.22397586,0.02353023,NORMAL
2026-01-26 11:48:55,Wi-Fi,0.12203117,0.01149073,NORMAL
2026-01-26 11:49:00,Wi-Fi,0.04423298,0.00573591,NORMAL
2026-01-26 11:49:05,Wi-Fi,0.15234890,0.01902649,NORMAL
2026-01-26 11:49:10,Wi-Fi,0.13676544,0.02204770,NORMAL
2026-01-26 11:49:15,Wi-Fi,0.23327633,0.01774970,NORMAL
2026-01-26 11:49:20,Wi-Fi,0.14931940,0.01599645,NORMAL
2026-01-26 11:49:25,Wi-Fi,0.18281360,0.01558461,NORMAL
2026-01-26 11:49:30,Wi-Fi,0.13814561,0.01296209,NORMAL
2026-01-26 11:49:35,Wi-Fi,0.15523423,0.01672670,NORMAL
2026-01-26 11:49:40,Wi-Fi,0.25436311,0.02136663,NORMAL
2026-01-26 11:49:45,Wi-Fi,0.21500413,0.02282084,NORMAL
2026-01-26 11:49:50,Wi-Fi,0.38878884,0.03276908,NORMAL
2026-01-26 11:49:55,Wi-Fi,0.24042275,0.02682695,NORMAL
2026-01-26 11:50:00,Wi-Fi,0.17949515,0.01510984,NORMAL
2026-01-26 11:50:05,Wi-Fi,0.02331267,0.01116373,NORMAL
2026-01-26 11:50:10,Wi-Fi,0.32008237,0.02359204,NORMAL
2026-01-26 11:50:15,Wi-Fi,0.33640819,0.02463145,NORMAL
2026-01-26 11:50:20,Wi-Fi,0.15872929,0.01555512,NORMAL
2026-01-26 11:50:25,Wi-Fi,0.01309434,0.07634155,NORMAL
2026-01-26 11:50:30,Wi-Fi,0.00357762,0.00490632,NORMAL
2026-01-26 11:50:36,Wi-Fi,0.01025827,0.01039177,NORMAL
2026-01-26 11:50:41,Wi-Fi,0.07568248,0.00993241,NORMAL
2026-01-26 11:50:46,Wi-Fi,0.01423000,0.00868537,NORMAL
2026-01-26 11:50:51,Wi-Fi,0.09254728,0.02050055,NORMAL
2026-01-26 11:50:56,Wi-Fi,0.03733379,0.00938101,NORMAL
2026-01-26 11:51:01,Wi-Fi,0.05815748,0.01187325,NORMAL
2026-01-26 11:51:06,Wi-Fi,0.13311565,0.04866104,NORMAL
2026-01-26 11:51:11,Wi-Fi,0.37817454,0.07320459,NORMAL
2026-01-26 11:51:16,Wi-Fi,0.01388804,0.01174592,NORMAL
2026-01-26 11:51:21,Wi-Fi,0.05168608,0.01576861,NORMAL
2026-01-26 11:51:26,Wi-Fi,0.01785782,0.00734439,NORMAL
2026-01-26 11:51:31,Wi-Fi,0.01866888,0.00808747,NORMAL
2026-01-26 11:51:36,Wi-Fi,0.01855038,0.00784029,NORMAL
2026-01-26 11:51:41,Wi-Fi,0.01825661,0.00817814,NORMAL
2026-01-26 11:51:46,Wi-Fi,0.04599593,0.01480660,NORMAL
2026-01-26 11:51:51,Wi-Fi,0.04285054,0.00962255,NORMAL
2026-01-26 11:51:56,Wi-Fi,0.03027746,0.00960391,NORMAL
2026-01-26 11:52:01,Wi-Fi,0.01910608,0.00944823,NORMAL
2026-01-26 11:52:06,Wi-Fi,0.03400826,0.02041287,NORMAL
2026-01-26 11:52:11,Wi-Fi,0.02247024,0.01327407,NORMAL
2026-01-26 11:52:16,Wi-Fi,0.01891595,0.01118058,NORMAL
2026-01-26 11:52:21,Wi-Fi,0.05074228,0.01246765,NORMAL
2026-01-26 11:52:26,Wi-Fi,0.01640299,0.00764550,NORMAL
2026-01-26 11:52:31,Wi-Fi,0.01836296,0.00862205,NORMAL
2026-01-26 11:52:36,Wi-Fi,0.01817022,0.00876015,NORMAL
2026-01-26 11:52:41,Wi-Fi,0.01880369,0.00916202,NORMAL
2026-01-26 11:52:46,Wi-Fi,0.04391739,0.01345237,NORMAL
2026-01-26 11:52:51,Wi-Fi,0.07326060,0.03722356,NORMAL
2026-01-26 11:52:56,Wi-Fi,0.01819388,0.00786153,NORMAL
2026-01-26 11:53:01,Wi-Fi,0.01937891,0.00921125,NORMAL
2026-01-26 11:53:06,Wi-Fi,0.02757516,0.01268016,NORMAL
2026-01-26 11:53:11,Wi-Fi,0.01887507,0.00989636,NORMAL
2026-01-26 11:53:16,Wi-Fi,0.02804173,0.01783352,NORMAL
2026-01-26 11:53:21,Wi-Fi,0.05413072,0.01247894,NORMAL
2026-01-26 11:53:26,Wi-Fi,0.01849613,0.00754752,NORMAL
2026-01-26 11:53:31,Wi-Fi,0.01800069,0.00753708,NORMAL
2026-01-26 11:53:36,Wi-Fi,0.01962358,0.00736112,NORMAL
2026-01-26 11:53:41,Wi-Fi,0.01863912,0.00839940,NORMAL
2026-01-26 11:53:46,Wi-Fi,0.01753600,0.01247113,NORMAL
2026-01-26 11:53:51,Wi-Fi,0.07810254,0.03383119,NORMAL
2026-01-26 11:53:56,Wi-Fi,0.02285883,0.00751833,NORMAL
2026-01-26 11:54:01,Wi-Fi,0.04261803,0.02461326,NORMAL
2026-01-26 11:54:06,Wi-Fi,0.02692149,0.01461969,NORMAL
2026-01-26 11:54:11,Wi-Fi,0.01845682,0.00814111,NORMAL
2026-01-26 11:54:16,Wi-Fi,0.02563775,0.01327249,NORMAL
2026-01-26 11:54:21,Wi-Fi,0.04356654,0.00814751,NORMAL
2026-01-26 11:54:26,Wi-Fi,0.01970020,0.01069296,NORMAL
2026-01-26 11:54:31,Wi-Fi,0.01946839,0.00789119,NORMAL
2026-01-26 11:54:36,Wi-Fi,0.02645417,0.01418977,NORMAL
2026-01-26 11:54:41,Wi-Fi,0.01925277,0.00756674,NORMAL
2026-01-26 11:54:46,Wi-Fi,0.13558549,0.04538440,NORMAL
2026-01-26 11:54:51,Wi-Fi,0.16071134,0.01306839,NORMAL
2026-01-26 11:54:56,Wi-Fi,0.02007915,0.00878406,NORMAL
2026-01-26 11:55:01,Wi-Fi,0.04443036,0.03226288,NORMAL
2026-01-26 11:55:06,Wi-Fi,0.04492566,0.02130639,NORMAL
2026-01-26 11:55:11,Wi-Fi,0.01781792,0.00825894,NORMAL
2026-01-26 11:55:16,Wi-Fi,0.05092857,0.02201621,NORMAL
2026-01-26 11:55:21,Wi-Fi,0.01796586,0.00866010,NORMAL
2026-01-26 11:55:26,Wi-Fi,0.01877052,0.00937613,NORMAL
2026-01-26 11:55:31,Wi-Fi,0.01846705,0.00897769,NORMAL
2026-01-26 11:55:36,Wi-Fi,0.01164629,0.00379075,NORMAL
2026-01-26 11:55:41,Wi-Fi,0.00010037,0.00026614,NORMAL
2026-01-26 11:55:47,Wi-Fi,0.05241674,0.01088262,NORMAL
2026-01-26 11:55:52,Wi-Fi,0.00070944,0.00041257,NORMAL
2026-01-26 11:55:57,Wi-Fi,0.00017055,0.00023756,NORMAL
2026-01-26 11:56:02,Wi-Fi,0.01516974,0.01518189,NORMAL
2026-01-26 11:56:07,Wi-Fi,0.05966568,0.14108614,NORMAL
2026-01-26 11:56:12,Wi-Fi,0.15274581,0.81401362,NORMAL
2026-01-26 11:56:17,Wi-Fi,0.09760840,0.22798737,NORMAL
2026-01-26 11:56:22,Wi-Fi,0.00767333,0.08531763,NORMAL
2026-01-26 11:56:27,Wi-Fi,0.01864964,0.26603856,NORMAL
2026-01-26 11:56:32,Wi-Fi,0.01961376,0.26413425,NORMAL
2026-01-26 11:56:37,Wi-Fi,0.59409014,0.50203779,NORMAL
2026-01-26 11:56:42,Wi-Fi,0.68904226,0.20983054,NORMAL
2026-01-26 11:56:47,Wi-Fi,0.05691248,0.01982335,NORMAL
2026-01-26 11:56:52,Wi-Fi,0.00326091,0.00056758,NORMAL
2026-01-26 11:56:57,Wi-Fi,0.00118277,0.00090188,NORMAL
2026-01-26 11:57:02,Wi-Fi,0.00315555,0.00442052,NORMAL
2026-01-26 11:57:07,Wi-Fi,0.00056772,0.00056467,NORMAL
2026-01-26 11:57:12,Wi-Fi,0.00959320,0.00556834,NORMAL
2026-01-26 11:57:17,Wi-Fi,0.03295179,0.01335846,NORMAL
2026-01-26 11:57:22,Wi-Fi,0.04105380,0.01055860,NORMAL
2026-01-26 11:57:27,Wi-Fi,0.00112928,0.00119606,NORMAL
2026-01-26 11:57:32,Wi-Fi,0.00054316,0.00031862,NORMAL
2026-01-26 11:57:37,Wi-Fi,0.00013202,0.00013809,NORMAL
2026-01-26 11:57:42,Wi-Fi,0.00043240,0.00040195,NORMAL
2026-01-26 11:57:47,Wi-Fi,0.05198326,0.00714905,NORMAL
2026-01-26 11:57:52,Wi-Fi,0.00017000,0.00009107,NORMAL
2026-01-26 11:57:57,Wi-Fi,0.00053271,0.00048553,NORMAL
2026-01-26 11:58:02,Wi-Fi,0.00510892,0.00310369,NORMAL
2026-01-26 11:58:07,Wi-Fi,0.00029753,0.00000000,NORMAL
2026-01-26 11:58:10,OpenVPN Wintun,0.00000000,0.00000000,NORMAL
2026-01-26 11:58:10,Ethernet 3,0.00000000,0.00000000,NORMAL
2026-01-26 11:58:10,Ethernet 4,0.00000000,0.00000000,NORMAL
2026-01-26 11:58:10,Ethernet 5,0.00000000,0.00000000,NORMAL
2026-01-26 11:58:10,Ethernet 6,0.00000000,0.00000000,NORMAL
2026-01-26 11:58:10,OpenVPN TAP-Windows6,0.00000000,0.00000000,NORMAL
2026-01-26 11:58:10,OpenVPN Data Channel Offload,0.00000000,0.00000000,NORMAL
2026-01-26 11:58:10,Local Area Connection* 1,0.00000000,0.00000000,NORMAL
2026-01-26 11:58:10,Local Area Connection* 2,0.00000000,0.00000000,NORMAL
2026-01-26 11:58:10,Wi-Fi,0.00000000,0.00000000,NORMAL
2026-01-26 11:58:10,Loopback Pseudo-Interface 1,0.00000000,0.00000000,NORMAL
2026-01-26 11:58:15,OpenVPN Wintun,0.00000000,0.00000000,NORMAL
2026-01-26 11:58:15,Ethernet 3,0.00000000,0.00000000,NORMAL
2026-01-26 11:58:15,Ethernet 4,0.00000000,0.00000000,NORMAL
2026-01-26 11:58:15,Ethernet 5,0.00000000,0.00000000,NORMAL
2026-01-26 11:58:15,Ethernet 6,0.00000000,0.00000000,NORMAL
2026-01-26 11:58:15,OpenVPN TAP-Windows6,0.00000000,0.00000000,NORMAL
2026-01-26 11:58:15,OpenVPN Data Channel Offload,0.00000000,0.00000000,NORMAL
2026-01-26 11:58:15,Local Area Connection* 1,0.00000000,0.00000000,NORMAL
2026-01-26 11:58:15,Local Area Connection* 2,0.00000000,0.00000000,NORMAL
2026-01-26 11:58:15,Wi-Fi,0.00074933,0.00049146,NORMAL
2026-01-26 11:58:15,Loopback Pseudo-Interface 1,0.00000000,0.00000000,NORMAL
2026-01-26 11:58:20,Wi-Fi,0.04290741,0.01023699,NORMAL
2026-01-26 11:58:25,Wi-Fi,0.00026184,0.00037601,NORMAL
2026-01-26 11:59:01,OpenVPN Wintun,0.00000000,0.00000000,NORMAL
2026-01-26 11:59:01,Ethernet 3,0.00000000,0.00000000,NORMAL
2026-01-26 11:59:01,Ethernet 4,0.00000000,0.00000000,NORMAL
2026-01-26 11:59:01,Ethernet 5,0.00000000,0.00000000,NORMAL
2026-01-26 11:59:01,Ethernet 6,0.00000000,0.00000000,NORMAL
2026-01-26 11:59:01,OpenVPN TAP-Windows6,0.00000000,0.00000000,NORMAL
2026-01-26 11:59:01,OpenVPN Data Channel Offload,0.00000000,0.00000000,NORMAL
2026-01-26 11:59:01,Local Area Connection* 1,0.00000000,0.00000000,NORMAL
2026-01-26 11:59:01,Local Area Connection* 2,0.00000000,0.00000000,NORMAL
2026-01-26 11:59:01,Wi-Fi,0.00000000,0.00000000,NORMAL
2026-01-26 11:59:01,Loopback Pseudo-Interface 1,0.00000000,0.00000000,NORMAL
2026-01-26 11:59:06,OpenVPN Wintun,0.00000000,0.00000000,NORMAL
2026-01-26 11:59:06,Ethernet 3,0.00000000,0.00000000,NORMAL
2026-01-26 11:59:06,Ethernet 4,0.00000000,0.00000000,NORMAL
2026-01-26 11:59:06,Ethernet 5,0.00000000,0.00000000,NORMAL
2026-01-26 11:59:06,Ethernet 6,0.00000000,0.00000000,NORMAL
2026-01-26 11:59:06,OpenVPN TAP-Windows6,0.00000000,0.00000000,NORMAL
2026-01-26 11:59:06,OpenVPN Data Channel Offload,0.00000000,0.00000000,NORMAL
2026-01-26 11:59:06,Local Area Connection* 1,0.00000000,0.00000000,NORMAL
2026-01-26 11:59:06,Local Area Connection* 2,0.00000000,0.00000000,NORMAL
2026-01-26 11:59:06,Wi-Fi,0.04815843,0.01780627,NORMAL
2026-01-26 11:59:06,Loopback Pseudo-Interface 1,0.00000000,0.00000000,NORMAL
2026-01-26 11:59:11,Wi-Fi,0.02722879,0.02271976,NORMAL
2026-01-26 11:59:16,Wi-Fi,0.00752773,0.01109581,NORMAL
2026-01-26 11:59:21,Wi-Fi,0.04155400,0.20069382,NORMAL
2026-01-26 11:59:26,Wi-Fi,0.00087279,0.00062082,NORMAL
2026-01-26 11:59:31,Wi-Fi,0.00851694,0.00500648,NORMAL
2026-01-26 11:59:36,Wi-Fi,0.00630819,0.00457397,NORMAL
2026-01-26 11:59:41,Wi-Fi,0.00783237,0.00824468,NORMAL
2026-01-26 11:59:46,Wi-Fi,0.03352914,0.01181761,NORMAL
2026-01-26 11:59:51,Wi-Fi,0.02444220,0.00144010,NORMAL
2026-01-26 11:59:56,Wi-Fi,0.00026179,0.00031963,NORMAL
2026-01-26 12:00:01,Wi-Fi,0.00158773,0.00301258,NORMAL
2026-01-26 12:00:06,Wi-Fi,0.01220316,0.01194816,NORMAL
2026-01-26 20:43:19,OpenVPN Wintun,0.00000000,0.00000000,NORMAL
2026-01-26 20:43:19,Ethernet 3,0.00000000,0.00000000,NORMAL
2026-01-26 20:43:19,Ethernet 4,0.00000000,0.00000000,NORMAL
2026-01-26 20:43:19,Ethernet 5,0.00000000,0.00000000,NORMAL
2026-01-26 20:43:19,Ethernet 6,0.00000000,0.00000000,NORMAL
2026-01-26 20:43:19,OpenVPN TAP-Windows6,0.00000000,0.00000000,NORMAL
2026-01-26 20:43:19,OpenVPN Data Channel Offload,0.00000000,0.00000000,NORMAL
2026-01-26 20:43:19,Local Area Connection* 1,0.00000000,0.00000000,NORMAL
2026-01-26 20:43:19,Local Area Connection* 2,0.00000000,0.00000000,NORMAL
2026-01-26 20:43:19,Wi-Fi,0.00000000,0.00000000,NORMAL
2026-01-26 20:43:19,Loopback Pseudo-Interface 1,0.00000000,0.00000000,NORMAL
2026-01-26 20:43:24,OpenVPN Wintun,0.00000000,0.00000000,NORMAL
2026-01-26 20:43:24,Ethernet 3,0.00000000,0.00000000,NORMAL
2026-01-26 20:43:24,Ethernet 4,0.00000000,0.00000000,NORMAL
2026-01-26 20:43:24,Ethernet 5,0.00000000,0.00000000,NORMAL
2026-01-26 20:43:24,Ethernet 6,0.00000000,0.00000000,NORMAL
2026-01-26 20:43:24,OpenVPN TAP-Windows6,0.00000000,0.00000000,NORMAL
2026-01-26 20:43:24,OpenVPN Data Channel Offload,0.00000000,0.00000000,NORMAL
2026-01-26 20:43:24,Local Area Connection* 1,0.00000000,0.00000000,NORMAL
2026-01-26 20:43:24,Local Area Connection* 2,0.00000000,0.00000000,NORMAL
2026-01-26 20:43:24,Wi-Fi,0.00253888,0.00242362,NORMAL
2026-01-26 20:43:24,Loopback Pseudo-Interface 1,0.00000000,0.00000000,NORMAL
2026-01-26 20:43:29,Wi-Fi,0.11202210,0.04806439,NORMAL
2026-01-26 20:43:34,Wi-Fi,0.00127886,0.00154130,NORMAL
2026-01-26 20:43:39,Wi-Fi,0.00277004,0.00227880,NORMAL
2026-01-26 20:43:44,Wi-Fi,0.00175233,0.00160074,NORMAL
2026-01-26 20:43:49,Wi-Fi,0.00173808,0.00163495,NORMAL
2026-01-26 20:43:54,Wi-Fi,0.02218417,0.01139769,NORMAL
2026-01-26 20:43:59,Wi-Fi,0.09773967,0.01468287,NORMAL
2026-01-26 20:44:04,Wi-Fi,0.03060918,0.02096371,NORMAL
2026-01-26 20:44:09,Wi-Fi,0.00107576,0.00111976,NORMAL
2026-01-26 20:44:14,Wi-Fi,0.00216123,0.00199288,NORMAL
2026-01-26 20:44:19,Wi-Fi,0.00065221,0.00061884,NORMAL
2026-01-26 20:44:24,Wi-Fi,0.00144869,0.00125756,NORMAL
2026-01-26 20:44:29,Wi-Fi,0.04991403,0.01796705,NORMAL
2026-01-26 20:44:34,Wi-Fi,0.07941301,0.04468063,NORMAL
2026-01-26 20:44:39,Wi-Fi,11.34107232,0.13976015,NORMAL
2026-01-26 20:44:45,Wi-Fi,0.00148648,0.00121497,NORMAL
2026-01-26 20:44:50,Wi-Fi,0.00133187,0.00097387,NORMAL
2026-01-26 20:44:55,Wi-Fi,0.00220223,0.00227048,NORMAL
2026-01-26 20:45:00,Wi-Fi,0.05016048,0.00610121,NORMAL
2026-01-26 20:45:05,Wi-Fi,0.00151227,0.00127565,NORMAL
2026-01-26 20:45:10,Wi-Fi,0.00072175,0.00072781,NORMAL
2026-01-26 20:45:15,Wi-Fi,0.00993721,0.00703671,NORMAL
2026-01-26 20:45:20,Wi-Fi,0.02177824,0.01980351,NORMAL
2026-01-26 20:45:25,Wi-Fi,0.04746838,0.05300759,NORMAL
2026-01-26 20:45:30,Wi-Fi,0.05953840,0.04630343,NORMAL
2026-01-26 20:45:35,Wi-Fi,0.08737397,0.20981883,NORMAL
